inflection_point_slope,a,b,c,a_min,b_min,c_min,a_max,b_max,c_max,inflection,a_curve,b_curve,c_curve,R_squared,growth rate,locus id,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,EMPTY,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,PA14_00020,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,PA14_00030,1
179.906822370371,413.606970939507,2.80191064115572,4.79345425341747,346.947453263778,1.22831844456922,4.55994795330317,480.266488615235,4.37550283774223,5.02696055353177,4.80008945795807,413.607254730473,4.79345437252055,0.356901125759951,49445.0812420312,75.4,PA14_00070,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,PA14_00080,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,PA14_00120,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,PA14_00170,1
100.499146888681,203.971960077971,1.14811594211781,5.32564017901892,3.26512763374745,0.168703910038288,3.33059340935816,404.678792522195,2.12752797419734,7.32068694867968,5.30024233909887,203.972804190076,5.32564856855972,0.870996033029771,10868.5971843619,26.2,PA14_00180,1
26.3012390140927,122.250575736194,46.9093385512851,4.02828696685273,98.0846208802308,-482.267046771795,3.75132867517595,146.416530592157,576.085723874365,4.30524525852951,4.05069748678803,122.250576473357,4.02828623903926,0.0213171251254004,22685.6813276566,19.5,PA14_00210,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,PA14_00230,1
81.227028889057,319.813939972337,0.576444831408912,7.76950842239271,-2997.68062269488,-0.548738875465473,-19.7586547748165,3637.30850263955,1.7016285382833,35.2976716196019,NA,319.80301675512,7.76941593033184,1.7347593533984,71798.6993488005,18.9,PA14_00300,1
38.6992291618287,78.1038748841021,3.15067846124799,2.40827371815919,60.1187335448255,-1.15751153852687,1.73651984781902,96.0890162233787,7.45886846102285,3.08002758849936,2.40254033731138,78.1040244330067,2.40827960993839,0.317400319799291,17596.1125219931,7.9,PA14_00310,1
104.50962942275,226.311844977843,1.57356988553492,4.7980044649399,59.4479881620274,-0.487624957653907,3.42618174051069,393.175701793658,3.63476472872375,6.16982718936911,4.80069748678803,226.312472505856,4.79800872381208,0.635502349658698,68195.8501065653,41.6,PA14_00320,3
77.6367253614582,160.610106251216,1.32246229308261,3.55256365867429,123.898008273723,0.500323982620471,2.9315155328646,197.322204228708,2.14460060354475,4.17361178448397,3.55229435093545,160.609874164209,3.55256035295422,0.756161246471883,14891.5842045784,29.7,PA14_00340,1
37.7876344493647,76.750461409754,1.51159263421558,2.8218113364799,56.2566068996143,-0.0455923111931384,2.01347539582125,97.2443159198936,3.0687775796243,3.63014727713855,2.80155050833328,76.7504244436285,2.82181177514394,0.661550388219918,10933.5642669511,13.5,PA14_00360,1
35.180850757378,86.7760453833194,4.03284823952094,2.19573801175408,67.5312881665152,-7.9453394011693,1.48876478150387,106.020802600124,16.0110358802112,2.9027112420043,2.20078610778878,86.7761650230647,2.19574602861895,0.247972294058691,97549.7235462692,37.5,PA14_00380,1
44.9290773442181,106.800522207657,6.30136035938675,2.35146245851383,76.086464612908,-30.4500004726595,0.241855519999276,137.514579802407,43.052721191433,4.46106939702837,2.40068396676425,106.800582670884,2.35147034945603,0.158699671150884,54837.603978985,10.1,PA14_00400,1
23.1998027840116,46.9584594103204,1.368140937093,2.61924279730178,30.1757846184767,-0.469855601103561,1.46996824173676,63.7411342021641,3.20613747528956,3.7685173528668,2.60184460753424,46.9586749664169,2.61925388207724,0.730937819249936,7119.72293062915,8.2,PA14_00440,1
20.0049808928425,44.887241267724,2.39006720575809,2.69432632185043,31.706469029752,-1.35199471084302,1.88606421585068,58.068013505696,6.1321291223592,3.50258842785018,2.65304276835476,44.8873640682543,2.69433353369935,0.418409065408676,7947.16019991398,9.9,PA14_00450,1
266.827685406206,544.962253855172,1.07971344589002,5.74066868526943,72.720343750905,0.525898700368671,4.06344447287412,1017.20416395944,1.63352819141136,7.41789289766474,5.75223072855811,544.966938704909,5.74068562702215,0.926177174713251,15758.5822994259,58.8,PA14_00460,1
15.1469639617017,37.8023409277344,4.7906867506576,2.08628636265881,21.282263388597,-60.9661430786004,0.751264480293343,54.3224184668719,70.5475165799156,3.42130824502428,2.10224891144394,37.802244192506,2.08627099721782,0.208704296188094,16629.5942240743,1,PA14_00470,1
48.1649794072452,108.652991644179,3.03246744841907,2.57661264192263,78.573266451937,-1.58224864381817,1.79759421404674,138.73271683642,7.64718354065631,3.35563106979852,2.55148800636727,108.653188136606,2.57661701241457,0.329771712237963,48073.168912679,12.2,PA14_00480,1
65.1719537641253,132.959493025735,0.953085210602946,4.64195740926389,7.19517556413257,-0.101813004554056,2.13658932441999,258.723810487338,2.00798342575995,7.14732549410779,4.7006713085887,132.959951713171,4.64196671200008,1.04922788984709,160912.576816923,29.1,PA14_00490,3
162.771058430807,342.099355811269,1.0826776027858,4.68976162780276,34.6578598577311,-0.162533101273789,2.52638272532307,649.540851764806,2.3278883068454,6.85314053028246,4.70028575305458,342.10249924601,4.68978208530721,0.923651607437413,110341.540793716,60.5,PA14_00530,1
226.486752861174,456.043115651273,0.972015874819733,5.61484651414141,-241.889585988083,0.0318631472454136,2.27432476137695,1153.97581729063,1.91216860239405,8.95536826690588,5.60099681039896,456.051602529287,5.61488789569681,1.02880451394466,50430.5106445496,56.7,PA14_00550,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,PA14_00560,1
24.0459206017429,55.0548930698329,5.62799490508417,2.24943113011989,44.5198780999247,-21.9449216580481,1.00772038623961,65.589908039741,33.2009114682164,3.49114187400017,2.30424430235347,55.0549675636685,2.24944872167109,0.177694234642752,6446.99480670646,6.8,PA14_00570,1
7.38737635758777e-11,69.0941605724328,279.500563804552,2.00367764671594,54.6659282969343,-406.256035798904,1.99400046713989,83.5223928479313,965.257163408007,2.01335482629198,2.00505840522985,69.094256950333,2.00367765002772,0.00357799095337934,16192.9561520674,8,PA14_00580,1
84.426982137733,184.600032934047,2.48321749810969,4.26956077620811,84.5856019915973,-2.65856976382108,3.24448181026409,284.614463876496,7.62500476004047,5.29463974215214,4.25069360915897,184.600394501845,4.26956108823803,0.40271067284577,136301.952026872,20.3,PA14_00600,2
65.0710892192565,130.786477681889,1.2271832499289,3.21041302683959,73.6523960570923,-0.304509770934602,1.90951202640284,187.920559306686,2.75887627079239,4.51131402727635,3.20238425959443,130.787528628012,3.2104300238016,0.814902727905513,195097.283476005,6.5,PA14_00620,1
28.5130498294525,57.5884377587738,2.14477135798661,2.60921420455192,40.2079501258807,-1.07009483796307,1.73330294826688,74.968925391667,5.35963755393629,3.48512546083696,2.60010825981718,57.5884562059087,2.60921260416117,0.466253870798436,13119.7521924401,8.6,PA14_00640,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7,PA14_00650,1
10.4977049873626,49.5003542313388,128.568409480048,3.01099673389512,35.8430177053337,-870.289142064724,2.95461507107749,63.1576907573439,1127.42596102482,3.06737839671274,3.00078837153128,49.5003544542222,3.01099663889546,0.00777789928003158,10868.4562954217,6.7,PA14_00660,1
51.262975669848,104.692133839396,0.841110796645719,3.74940885578204,50.8588330908318,0.14061023632381,2.07619801708412,158.525434587961,1.54161135696763,5.42261969447997,3.75020266264775,104.691424712412,3.74938837637859,1.18888763903376,34902.7854337788,19.4,PA14_00680,1
40.1425152058355,85.4408380782143,1.27334426182301,2.99569207747931,62.9882326605807,0.21073247543368,2.19090548816291,107.893443495848,2.33595604821234,3.8004786667957,3.00079707500151,85.4404695989595,2.99567808340376,0.785322335433256,8568.3889959822,17.3,PA14_00690,1
289.247401353484,601.582782210528,1.26420170101038,4.46282420994915,356.577771941917,0.382281562013344,3.5328067761666,846.587792479138,2.14612184000742,5.3928416437317,4.50207823317112,601.584491019767,4.46283101313103,0.791016476478123,161436.747747613,112.9,PA14_00700,4
60.8483449909603,127.019507200632,1.21276468536481,3.37056869962372,84.9587838059988,0.140051821634638,2.40971555945412,169.080230595266,2.28547754909498,4.33142183979332,3.401420799795,127.020010337747,3.37057857601435,0.824573562233301,88434.063748728,17.5,PA14_00710,1
328.829353657547,692.834068782554,1.46895063956107,3.66976074287635,589.905830226914,0.839816536076413,3.29067132752827,795.762307338195,2.09808474304572,4.04885015822443,3.70057673890471,692.83356469964,3.66975961694153,0.680755644129518,129287.504078042,134.4,PA14_00730,1
196.872607761684,416.623462128466,1.27299455515781,3.38868873436545,203.362927161019,-0.535624404423041,1.9321312540022,629.883997095913,3.08161351473865,4.84524621472869,3.40232735476533,416.622950253046,3.38868770624817,0.785543439018036,2484914.82666873,2.7,PA14_00740,1
244.847882372519,502.151986442008,1.37754394300558,5.33797218688968,259.963244681891,0.719058191711964,4.48675772970241,744.340728202125,2.03602969429919,6.18918664407695,5.30195043927372,502.153713079981,5.33797820651295,0.725932531843609,19159.4244777423,69.6,PA14_00750,2
63.9206434417841,129.591459941943,0.76027591849488,5.13737304171484,-72.9368739548564,-0.142556427168295,0.584969564094364,332.119793838742,1.66310826415805,9.68977651933531,5.15184348582372,129.59131224389,5.137369647142,1.31531128501023,9684.43058282173,14.8,PA14_00760,1
36.650230735981,74.0781966664757,0.902626796366876,2.72700287615319,29.5006144339738,-0.52617002238363,0.621902487916311,118.655778898978,2.33142361511738,4.83210326439006,2.70373916045592,74.0781290963933,2.72700674014183,1.10786626754224,18009.0969170596,13.8,PA14_00770,1
120.77078660011,247.941759859406,1.15154891944891,5.14486938225359,81.419259986233,0.37685130129082,3.73049171949581,414.464259732579,1.926246537607,6.55924704501137,5.15002716767469,247.942271484816,5.14487363924913,0.868398002793626,12677.170016862,33.6,PA14_00780,1
37.1572966385569,74.7690216345052,2.43593113566325,3.00706838849132,59.4201364200451,-0.601453686796165,2.51217033763474,90.1179068489653,5.47331595812266,3.50196643934789,3.00207823317112,74.7690926722888,3.00706909722425,0.410526079472716,8928.24782665067,14.3,PA14_00790,5
82.3621572266048,165.576066198195,1.54739433837465,4.70734248609561,-7.24948677285821,-1.42571811089096,2.6981533042031,338.401619169249,4.52050678764026,6.71653166798811,4.75069360915897,165.576671612023,4.70734839547435,0.646253931256172,84988.9023359029,21.7,PA14_00810,3
1.42842986315602,57.687507426302,169.958094644842,2.02361821724154,38.4504390095962,-7243.63348468714,1.29886045854699,76.9245758430077,7583.54967397683,2.74837597593609,2.00200470379634,57.6875074151193,2.02361847452516,0.00588389422830194,28750.914312197,10.3,PA14_00820,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,PA14_00830,1
3.44153628512304,56.6250411108911,115.741154102663,2.0245632823899,48.8212114987288,-1317.87536813235,1.78905446644555,64.4288707230534,1549.35767633767,2.26007209833424,2.00090851288613,56.625040944175,2.0245594128829,0.00863819958645457,4731.39751437971,7.4,PA14_00850,1
106.456614197248,214.481122134143,2.84514220198874,4.70708664598555,118.908028991361,-1.32076352403959,4.00351215003068,310.054215276924,7.01104792801708,5.41066114194041,4.70194785081629,214.481345920126,4.70708633226229,0.351479487028258,115412.788041748,46.2,PA14_00890,1
38.5235493304336,80.461333197438,0.918027622920426,3.79318386129902,41.1912489677997,0.14702904100247,2.28988091696458,119.731417427076,1.68902620483838,5.29648680563346,3.75068396676425,80.4607149947229,3.79316132127183,1.08927492550013,5000.71873801125,12.6,PA14_00910,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,PA14_00940,1
28.9466244791589,59.7388481177507,2.50564801729551,2.92505398682182,37.7320749625001,-3.29047482592084,2.03056817572278,81.7456212730012,8.30177086051187,3.81953979792087,2.90038628429969,59.7389055122201,2.92506111687022,0.399097089994611,20088.177754073,11.3,PA14_00960,1
154.473683313475,310.926492291471,1.13302278086867,4.41209328431525,114.076866493746,0.00746817173041969,2.85275473743826,507.776118089195,2.25857739000693,5.97143183119224,4.40085725503367,310.914036115803,4.41202161963739,0.882464525964287,393823.812705327,26.9,PA14_00980,1
5.1193245475218,44.7499143052759,83.8552398897766,2.02793384606682,32.5712641464164,-1528.09583418649,1.59077562457996,56.9285644641355,1695.80631396604,2.46509206755367,2.00352775307437,44.7499142076615,2.02793519910876,0.011926053044364,11523.1760641894,6.2,PA14_01020,1
46.3166075470832,97.8528642919436,1.0728566887959,2.39969597057018,72.5537697076867,0.127856188537526,1.5005377665993,123.151958876201,2.01785718905428,3.29885417454106,2.35016265503229,97.8531133927648,2.39970458561238,0.93209965021651,11481.8511366537,20.1,PA14_01030,1
21.1542617790423,43.4267681460243,1.23771175258262,2.64507877300222,27.077891164236,-0.375100739787202,1.41222349358582,59.7756451278127,2.85052424495244,3.87793405241862,2.60346033347138,43.4266895579478,2.64507264968257,0.807937005542953,5543.85564334333,7,PA14_01060,1
139.547819108111,286.087788252315,1.21753092912396,5.04200037292136,-140.39778010609,-0.843996079110382,1.95652774130778,712.573356610721,3.2790579373583,8.12747300453495,5.05184460753424,286.090656962796,5.0420199747308,0.821347874473948,122741.426127083,35,PA14_01070,2
97.9398424792205,441.748511351036,0.564640011865351,8.12438493066191,-2754.6935871166,-0.086561415718763,-10.7568129134159,3638.19060981867,1.21584143944947,27.0055827747397,NA,441.717724456231,8.124200604904,1.77101946005103,7711.46088710541,22.7,PA14_01080,1
36.207302648589,73.744468052523,0.738936616054485,3.45298478400321,15.599034237534,-0.227496199544389,0.606184146856378,131.889901867512,1.70536943165336,6.29978542115004,3.45417046119517,73.7431295223687,3.45291576832534,1.35326145474008,8324.31375821764,13.8,PA14_01110,1
48.0859107311424,96.2283828264818,1.8092310218513,2.40369252795996,75.5703744499716,-0.0432985711778888,1.73346543517482,116.886391202992,3.66176061488049,3.07391962074511,2.40304276835476,96.2283777047249,2.40369239549677,0.552720730309519,17182.9157978913,14.7,PA14_01120,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,PA14_01130,1
39.8019430749714,83.3035936224874,2.29449073671557,2.74404517691198,68.3107301235386,0.0995452907786625,2.25352688228442,98.2964571214361,4.48943618265248,3.23456347153953,2.70530754006049,83.3035571070212,2.74404399736938,0.435824874335603,9764.21268975833,17,PA14_01140,1
6.37079110175628,58.2494405806568,207.344687627925,3.01073012566843,40.019713106288,-866.137794916177,2.98251561966767,76.4791680550255,1280.82717017203,3.03894463166919,3.00061564577604,58.2494404672783,3.01073011672412,0.00482287725491513,19364.2029863542,9.7,PA14_01150,1
44.2909174833983,120.367763611485,215.482242700302,2.00462715177749,93.9731302551718,-579.353327356609,1.99272704368583,146.762396967798,1010.31781275721,2.01652725986915,2.00211666960115,120.367720444157,2.00462714694953,0.00464067564874842,54140.2474463053,9.2,PA14_01160,1
22.8466256968669,48.4134485236985,3.3521265020752,2.43438952575894,34.2247141000514,-2.45172654888331,1.56787259832071,62.6021829473456,9.15597955303372,3.30090645319716,2.40083109857839,48.4134982937423,2.43439262854318,0.298322432257609,11095.6869626035,7.6,PA14_01180,1
60.5292298188118,127.931835376245,1.18936667345117,3.29239258207689,99.5239405079833,0.477955310703167,2.63464822186404,156.339730244507,1.90077803619918,3.95013694228974,3.3019601764701,127.931998535082,3.29239635710587,0.840786722421466,9100.35966786571,25.8,PA14_01200,1
40.4796294024738,83.3479248427408,0.77246790934405,3.27649962319492,45.6573618937097,0.125355538467451,1.66087992811924,121.038487791772,1.41958028022065,4.89211931827061,3.30227822430742,83.3478235045566,3.27649596693844,1.29454808955947,22246.147393417,14.2,PA14_01220,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,PA14_01250,1
21.791403578837,46.545706263506,5.67311671399073,1.72325766361912,36.1048417291966,-21.7380853975108,0.309435403653101,56.9865707978154,33.0843188254923,3.13707992358514,1.75078610778878,46.5457046549118,1.72325484648197,0.176271544150303,38518.8357760382,3.1,PA14_01270,3
27.0973424774788,55.1818315627452,1.00731077644928,3.74000429619433,11.2803101248315,-0.531354346556892,1.391735213683,99.0833530006588,2.54597589945544,6.08827337870567,3.75448221561089,55.1812917561239,3.7399751003746,0.992723458601274,8609.80910851793,8.8,PA14_01290,1
131.28999342435,265.493006732825,0.501983617724931,5.64441039694442,-529.552043582475,-0.322821729409062,-6.22468140123563,1060.53805704812,1.32678896485892,17.5135021951245,5.70069360915897,265.477853059032,5.64418926574786,1.99205032151116,164930.525227848,28.2,PA14_01300,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,PA14_01310,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,PA14_01320,1
159.430616889373,321.776890546813,0.855169044522062,5.72423474451531,-488.969268612727,-0.348344678164009,-0.295105350665165,1132.52304970635,2.05868276720813,11.7435748396958,5.75304276835476,321.779439262888,5.72425499878854,1.16936829293109,49012.7712457428,26.4,PA14_01330,3
298.044069941576,615.069549775061,0.941934424621533,3.96900659660999,447.175891526336,0.523972229851222,3.1612584278259,782.963208023787,1.35989661939184,4.77675476539408,3.95345979656158,615.068545562015,3.96900275106303,1.06164027805534,77308.7092754121,108.2,PA14_01340,1
96.9680024201446,217.224693796125,2.93443747686737,4.6742925105221,111.233033667189,-1.74731916916009,3.87926747323378,323.216353925061,7.61619412289482,5.46931754781043,4.70094029138421,217.225103957498,4.67429168739344,0.340786599955087,151329.994436759,30,PA14_01350,1
4.99680195660575,97.1276609249764,334.121461420766,2.01091452740909,73.7066179776088,-1404.66444104654,1.99015102450903,120.548703872344,2072.90736388807,2.03167803030915,2.00219191547328,97.1276607490132,2.01091458743639,0.00299298290689223,42617.432260375,5.4,PA14_01380,1
